term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1970-01-05T18:18:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1970-02-04T05:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1970-03-05T23:57:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1970-04-05T04:49:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1970-05-05T22:12:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1970-06-06T02:25:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1970-07-07T12:42:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1970-08-07T22:29:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1970-09-08T01:21:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1970-10-08T16:57:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1970-11-07T20:04:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1970-12-07T12:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
