term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1957-01-05T14:41:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1957-02-04T02:17:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1957-03-05T20:20:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1957-04-05T01:12:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1957-05-05T18:35:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1957-06-05T22:48:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1957-07-07T09:05:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1957-08-07T18:52:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1957-09-07T21:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1957-10-08T13:20:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1957-11-07T16:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1957-12-07T09:17:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
