term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2046-01-05T09:18:09Z,0.0,POLY_EXTRAPOLATION,quadratic
立春,0,2046-02-03T20:43:36Z,0.0,POLY_EXTRAPOLATION,quadratic
驚蟄,0,2046-03-05T14:57:09Z,0.0,POLY_EXTRAPOLATION,quadratic
清明,0,2046-04-04T18:31:21Z,0.0,POLY_EXTRAPOLATION,quadratic
立夏,0,2046-05-05T13:11:48Z,0.0,POLY_EXTRAPOLATION,quadratic
芒種,0,2046-06-05T17:24:57Z,0.0,POLY_EXTRAPOLATION,quadratic
小暑,0,2046-07-06T21:41:47Z,0.0,POLY_EXTRAPOLATION,quadratic
立秋,0,2046-08-07T10:38:06Z,0.0,POLY_EXTRAPOLATION,quadratic
白露,0,2046-09-07T16:24:41Z,0.0,POLY_EXTRAPOLATION,quadratic
寒露,0,2046-10-08T07:55:59Z,0.0,POLY_EXTRAPOLATION,quadratic
立冬,0,2046-11-07T02:32:30Z,0.0,POLY_EXTRAPOLATION,quadratic
大雪,0,2046-12-07T05:55:33Z,0.0,POLY_EXTRAPOLATION,quadratic
