term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1946-01-05T22:42:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1946-02-04T10:18:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1946-03-06T04:21:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1946-04-05T09:13:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1946-05-06T02:36:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1946-06-06T06:49:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1946-07-07T17:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1946-08-08T02:53:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1946-09-08T05:45:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1946-10-08T21:21:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1946-11-08T00:28:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1946-12-07T17:18:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
