term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2010-01-05T10:58:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2010-02-03T22:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2010-03-05T16:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2010-04-04T21:29:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2010-05-05T14:52:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2010-06-05T19:05:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2010-07-07T05:22:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2010-08-06T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2010-09-07T18:01:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2010-10-08T09:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2010-11-07T12:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2010-12-07T05:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
