term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1985-01-05T09:33:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1985-02-03T21:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1985-03-05T15:12:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1985-04-04T20:04:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1985-05-05T13:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1985-06-05T17:40:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1985-07-07T03:57:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1985-08-07T13:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1985-09-07T16:36:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1985-10-08T08:12:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1985-11-07T11:19:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1985-12-07T04:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
