term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2005-01-05T05:53:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2005-02-03T17:29:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2005-03-05T11:32:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2005-04-04T16:24:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2005-05-05T09:47:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2005-06-05T14:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2005-07-07T00:17:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2005-08-07T10:04:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2005-09-07T12:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2005-10-08T04:32:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2005-11-07T07:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2005-12-07T00:29:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
