term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1982-01-05T16:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1982-02-04T03:42:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1982-03-05T21:45:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1982-04-05T02:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1982-05-05T20:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1982-06-06T00:13:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1982-07-07T10:30:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1982-08-07T20:17:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1982-09-07T23:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1982-10-08T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1982-11-07T17:52:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1982-12-07T10:42:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
