term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1941-01-05T17:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1941-02-04T05:13:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1941-03-05T23:16:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1941-04-05T04:08:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1941-05-05T21:31:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1941-06-06T01:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1941-07-07T12:01:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1941-08-07T21:48:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1941-09-08T00:40:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1941-10-08T16:16:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1941-11-07T19:23:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1941-12-07T12:13:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
