term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1953-01-05T15:25:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1953-02-04T03:01:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1953-03-05T21:04:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1953-04-05T01:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1953-05-05T19:19:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1953-06-05T23:32:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1953-07-07T09:49:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1953-08-07T19:36:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1953-09-07T22:28:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1953-10-08T14:04:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1953-11-07T17:11:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1953-12-07T10:01:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
