term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1963-01-06T01:35:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1963-02-04T13:11:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1963-03-06T07:14:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1963-04-05T12:06:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1963-05-06T05:29:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1963-06-06T09:42:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1963-07-07T19:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1963-08-08T05:46:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1963-09-08T08:38:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1963-10-09T00:14:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1963-11-08T03:21:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1963-12-07T20:11:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
