term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1973-01-05T11:45:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1973-02-03T23:21:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1973-03-05T17:24:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1973-04-05T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1973-05-05T15:39:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1973-06-05T19:52:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1973-07-07T06:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1973-08-07T15:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1973-09-07T18:48:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1973-10-08T10:24:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1973-11-07T13:31:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1973-12-07T06:21:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
