term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1940-01-06T11:48:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1940-02-04T23:24:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1940-03-05T17:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1940-04-04T22:19:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1940-05-05T15:42:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1940-06-05T19:55:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1940-07-07T06:12:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1940-08-07T15:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1940-09-07T18:51:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1940-10-08T10:27:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1940-11-07T13:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1940-12-07T06:24:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
