term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1984-01-06T03:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1984-02-04T15:20:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1984-03-05T09:23:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1984-04-04T14:15:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1984-05-05T07:38:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1984-06-05T11:51:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1984-07-06T22:08:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1984-08-07T07:55:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1984-09-07T10:47:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1984-10-08T02:23:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1984-11-07T05:30:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1984-12-06T22:20:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
