term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2023-04-05T01:12:00Z,,kfa_manseoryeok,v1
立夏,45.0,2023-05-05T18:18:00Z,,kfa_manseoryeok,v1
芒種,75.0,2023-06-05T22:17:00Z,,kfa_manseoryeok,v1
小暑,90.0,2023-07-07T08:30:00Z,,kfa_manseoryeok,v1
立秋,120.0,2023-08-07T18:22:00Z,,kfa_manseoryeok,v1
白露,150.0,2023-09-07T21:26:00Z,,kfa_manseoryeok,v1
寒露,165.0,2023-10-08T13:14:00Z,,kfa_manseoryeok,v1
立冬,195.0,2023-11-07T16:35:00Z,,kfa_manseoryeok,v1
大雪,225.0,2023-12-07T09:32:00Z,,kfa_manseoryeok,v1
小寒,285.0,2023-01-05T15:04:00Z,,kfa_manseoryeok,v1
立春,315.0,2023-02-04T02:41:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2023-03-05T20:35:00Z,,kfa_manseoryeok,v1
