term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2024-04-04T07:01:00Z,,kfa_manseoryeok,v1
立夏,45.0,2024-05-05T00:09:00Z,,kfa_manseoryeok,v1
芒種,75.0,2024-06-05T04:09:00Z,,kfa_manseoryeok,v1
小暑,90.0,2024-07-06T14:19:00Z,,kfa_manseoryeok,v1
立秋,120.0,2024-08-07T00:08:00Z,,kfa_manseoryeok,v1
白露,150.0,2024-09-07T03:10:00Z,,kfa_manseoryeok,v1
寒露,165.0,2024-10-07T18:59:00Z,,kfa_manseoryeok,v1
立冬,195.0,2024-11-06T22:19:00Z,,kfa_manseoryeok,v1
大雪,225.0,2024-12-06T15:16:00Z,,kfa_manseoryeok,v1
小寒,285.0,2024-01-05T20:48:00Z,,kfa_manseoryeok,v1
立春,315.0,2024-02-04T08:26:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2024-03-05T02:22:00Z,,kfa_manseoryeok,v1
