term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1959-01-06T02:19:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1959-02-04T13:55:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1959-03-06T07:58:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1959-04-05T12:50:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1959-05-06T06:13:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1959-06-06T10:26:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1959-07-07T20:43:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1959-08-08T06:30:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1959-09-08T09:22:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1959-10-09T00:58:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1959-11-08T04:05:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1959-12-07T20:55:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
