term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2022-04-04T19:19:00Z,,kfa_manseoryeok,v1
立夏,45.0,2022-05-05T12:25:00Z,,kfa_manseoryeok,v1
芒種,75.0,2022-06-05T16:25:00Z,,kfa_manseoryeok,v1
小暑,90.0,2022-07-07T02:37:00Z,,kfa_manseoryeok,v1
立秋,120.0,2022-08-07T12:28:00Z,,kfa_manseoryeok,v1
白露,150.0,2022-09-07T15:31:00Z,,kfa_manseoryeok,v1
寒露,165.0,2022-10-08T07:21:00Z,,kfa_manseoryeok,v1
立冬,195.0,2022-11-07T10:44:00Z,,kfa_manseoryeok,v1
大雪,225.0,2022-12-07T03:45:00Z,,kfa_manseoryeok,v1
小寒,285.0,2022-01-05T09:13:00Z,,kfa_manseoryeok,v1
立春,315.0,2022-02-03T20:50:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2022-03-05T14:43:00Z,,kfa_manseoryeok,v1
