term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2029-04-04T11:57:00Z,,kfa_manseoryeok,v1
立夏,45.0,2029-05-05T05:07:00Z,,kfa_manseoryeok,v1
芒種,75.0,2029-06-05T09:09:00Z,,kfa_manseoryeok,v1
小暑,90.0,2029-07-06T19:21:00Z,,kfa_manseoryeok,v1
立秋,120.0,2029-08-07T05:11:00Z,,kfa_manseoryeok,v1
白露,150.0,2029-09-07T08:11:00Z,,kfa_manseoryeok,v1
寒露,165.0,2029-10-07T23:57:00Z,,kfa_manseoryeok,v1
立冬,195.0,2029-11-07T03:16:00Z,,kfa_manseoryeok,v1
大雪,225.0,2029-12-06T20:13:00Z,,kfa_manseoryeok,v1
小寒,285.0,2029-01-05T01:41:00Z,,kfa_manseoryeok,v1
立春,315.0,2029-02-03T13:20:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2029-03-05T07:16:00Z,,kfa_manseoryeok,v1
