term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2016-01-05T21:52:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2016-02-04T09:28:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2016-03-05T03:31:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2016-04-04T08:23:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2016-05-05T01:46:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2016-06-05T05:59:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2016-07-06T16:16:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2016-08-07T02:03:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2016-09-07T04:55:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2016-10-07T20:31:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2016-11-05T15:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2016-12-06T16:28:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
