term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1934-01-06T00:54:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1934-02-04T12:30:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1934-03-06T06:33:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1934-04-05T11:25:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1934-05-06T04:48:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1934-06-06T09:01:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1934-07-07T19:18:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1934-08-08T05:05:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1934-09-08T07:57:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1934-10-08T23:33:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1934-11-08T02:40:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1934-12-07T19:30:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
