term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15.0,2028-04-04T06:02:00Z,,kfa_manseoryeok,v1
立夏,45.0,2028-05-04T23:11:00Z,,kfa_manseoryeok,v1
芒種,75.0,2028-06-05T03:15:00Z,,kfa_manseoryeok,v1
小暑,90.0,2028-07-06T13:29:00Z,,kfa_manseoryeok,v1
立秋,120.0,2028-08-06T23:20:00Z,,kfa_manseoryeok,v1
白露,150.0,2028-09-07T02:21:00Z,,kfa_manseoryeok,v1
寒露,165.0,2028-10-07T18:07:00Z,,kfa_manseoryeok,v1
立冬,195.0,2028-11-06T21:26:00Z,,kfa_manseoryeok,v1
大雪,225.0,2028-12-06T14:23:00Z,,kfa_manseoryeok,v1
小寒,285.0,2028-01-05T19:53:00Z,,kfa_manseoryeok,v1
立春,315.0,2028-02-04T07:30:00Z,,kfa_manseoryeok,v1
驚蟄,345.0,2028-03-05T01:24:00Z,,kfa_manseoryeok,v1
