term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1966-01-05T19:02:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1966-02-04T06:38:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1966-03-06T00:41:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1966-04-05T05:33:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1966-05-05T22:56:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1966-06-06T03:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1966-07-07T13:26:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1966-08-07T23:13:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1966-09-08T02:05:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1966-10-08T17:41:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1966-11-07T20:48:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1966-12-07T13:38:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
