term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1990-01-05T14:38:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1990-02-04T02:14:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1990-03-05T20:17:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1990-04-05T01:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1990-05-05T18:32:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1990-06-05T22:45:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1990-07-07T09:02:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1990-08-07T18:49:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1990-09-07T21:41:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1990-10-08T13:17:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1990-11-07T16:24:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1990-12-07T09:14:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
