term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,2014-01-05T10:14:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,2014-02-03T21:50:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,2014-03-05T15:53:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,2014-04-04T20:45:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,2014-05-05T14:08:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,2014-06-05T18:21:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,2014-07-07T04:38:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,2014-08-07T14:25:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,2014-09-07T17:17:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,2014-10-08T08:53:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,2014-11-07T12:00:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,2014-12-07T04:50:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
