term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
小寒,0,1950-01-05T21:58:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立春,30,1950-02-04T09:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
驚蟄,60,1950-03-06T03:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
清明,90,1950-04-05T08:29:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立夏,120,1950-05-06T01:52:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
芒種,150,1950-06-06T06:05:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
小暑,180,1950-07-07T16:22:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立秋,210,1950-08-08T02:09:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
白露,240,1950-09-08T05:01:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
寒露,270,1950-10-08T20:37:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
立冬,300,1950-11-07T23:44:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
大雪,330,1950-12-07T16:34:00Z,0.0,SKY_LIZARD_CANONICAL,SL-DB-v10.4
