term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1914-04-05T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1914-05-06T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1914-06-06T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1914-07-07T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1914-08-08T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1914-09-08T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1914-10-08T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1914-11-07T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1914-12-07T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1914-01-05T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1914-02-04T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1914-03-06T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
