term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1999-04-05T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1999-05-05T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1999-06-06T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1999-07-07T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1999-08-07T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1999-09-08T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1999-10-08T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1999-11-07T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1999-12-07T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1999-01-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1999-02-04T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1999-03-06T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
