term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,2030-04-04T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,2030-05-05T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,2030-06-05T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,2030-07-06T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,2030-08-07T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,2030-09-07T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,2030-10-07T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,2030-11-07T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,2030-12-06T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,2030-01-04T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,2030-02-03T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,2030-03-05T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
