term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1927-04-05T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1927-05-06T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1927-06-06T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1927-07-07T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1927-08-08T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1927-09-08T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1927-10-08T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1927-11-08T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1927-12-07T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1927-01-05T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1927-02-04T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1927-03-06T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
