term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1987-04-05T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1987-05-06T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1987-06-06T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1987-07-07T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1987-08-08T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1987-09-08T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1987-10-08T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1987-11-07T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1987-12-07T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1987-01-05T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1987-02-04T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1987-03-06T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
