term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1913-04-05T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1913-05-05T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1913-06-05T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1913-07-07T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1913-08-07T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1913-09-07T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1913-10-08T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1913-11-07T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1913-12-07T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1913-01-05T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1913-02-04T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1913-03-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
