term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1946-04-05T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1946-05-06T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1946-06-06T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1946-07-07T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1946-08-08T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1946-09-08T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1946-10-08T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1946-11-08T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1946-12-07T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1946-01-05T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1946-02-04T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1946-03-06T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
