term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1968-04-04T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1968-05-05T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1968-06-05T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1968-07-07T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1968-08-07T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1968-09-07T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1968-10-08T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1968-11-07T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1968-12-07T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1968-01-06T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1968-02-04T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1968-03-05T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
