term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1941-04-04T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1941-05-05T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1941-06-05T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1941-07-07T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1941-08-07T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1941-09-07T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1941-10-08T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1941-11-07T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1941-12-07T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1941-01-05T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1941-02-03T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1941-03-05T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
