term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1932-04-04T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1932-05-05T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1932-06-05T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1932-07-06T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1932-08-07T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1932-09-07T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1932-10-08T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1932-11-07T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1932-12-06T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1932-01-06T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1932-02-04T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1932-03-05T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
