term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,2036-04-03T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,2036-05-04T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,2036-06-04T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,2036-07-06T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,2036-08-06T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,2036-09-06T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,2036-10-07T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,2036-11-06T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,2036-12-06T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,2036-01-05T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,2036-02-03T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,2036-03-04T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
