term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1910-04-05T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1910-05-06T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1910-06-06T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1910-07-07T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1910-08-08T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1910-09-08T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1910-10-08T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1910-11-07T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1910-12-07T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1910-01-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1910-02-04T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1910-03-06T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
