term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1928-04-04T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1928-05-05T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1928-06-05T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1928-07-07T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1928-08-07T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1928-09-07T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1928-10-08T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1928-11-07T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1928-12-06T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1928-01-06T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1928-02-04T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1928-03-05T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
