term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,2019-04-05T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,2019-05-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,2019-06-05T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,2019-07-07T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,2019-08-07T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,2019-09-07T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,2019-10-08T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,2019-11-07T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,2019-12-07T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,2019-01-05T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,2019-02-04T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,2019-03-05T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
