term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1979-04-05T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1979-05-06T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1979-06-06T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1979-07-07T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1979-08-08T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1979-09-08T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1979-10-08T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1979-11-08T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1979-12-07T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1979-01-05T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1979-02-04T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1979-03-06T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
