term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1992-04-04T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1992-05-05T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1992-06-05T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1992-07-06T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1992-08-07T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1992-09-07T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1992-10-08T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1992-11-07T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1992-12-06T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1992-01-06T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1992-02-04T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1992-03-05T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
