term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1925-04-04T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1925-05-05T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1925-06-05T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1925-07-07T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1925-08-07T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1925-09-07T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1925-10-08T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1925-11-07T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1925-12-07T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1925-01-05T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1925-02-03T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1925-03-05T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
