term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,2021-04-04T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,2021-05-05T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,2021-06-05T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,2021-07-06T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,2021-08-07T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,2021-09-07T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,2021-10-08T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,2021-11-07T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,2021-12-06T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,2021-01-05T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,2021-02-03T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,2021-03-05T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
