term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1909-04-05T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1909-05-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1909-06-06T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1909-07-07T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1909-08-07T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1909-09-07T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1909-10-08T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1909-11-07T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1909-12-07T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1909-01-05T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1909-02-04T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1909-03-05T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
