term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1907-04-05T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1907-05-06T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1907-06-06T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1907-07-07T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1907-08-08T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1907-09-08T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1907-10-09T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1907-11-08T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1907-12-07T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1907-01-06T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1907-02-04T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1907-03-06T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
