term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1995-04-05T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1995-05-05T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1995-06-06T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1995-07-07T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1995-08-07T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1995-09-08T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1995-10-08T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1995-11-07T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1995-12-07T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1995-01-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1995-02-04T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1995-03-06T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
