term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1931-04-05T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1931-05-06T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1931-06-06T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1931-07-07T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1931-08-08T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1931-09-08T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1931-10-08T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1931-11-08T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1931-12-07T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1931-01-05T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1931-02-04T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1931-03-06T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
