term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,2000-04-04T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,2000-05-05T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,2000-06-05T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,2000-07-06T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,2000-08-07T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,2000-09-07T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,2000-10-07T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,2000-11-07T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,2000-12-06T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,2000-01-06T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,2000-02-04T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,2000-03-05T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
