term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1952-04-04T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1952-05-05T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1952-06-05T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1952-07-07T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1952-08-07T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1952-09-07T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1952-10-08T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1952-11-07T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1952-12-07T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1952-01-06T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1952-02-04T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1952-03-05T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
