term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,2037-04-04T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,2037-05-04T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,2037-06-04T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,2037-07-06T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,2037-08-06T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,2037-09-06T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,2037-10-07T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,2037-11-06T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,2037-12-06T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,2037-01-04T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,2037-02-03T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,2037-03-04T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
