term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1948-04-04T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1948-05-05T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1948-06-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1948-07-07T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1948-08-07T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1948-09-07T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1948-10-08T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1948-11-07T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1948-12-07T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1948-01-06T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1948-02-04T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1948-03-05T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
