term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1993-04-04T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1993-05-05T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1993-06-05T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1993-07-07T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1993-08-07T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1993-09-07T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1993-10-08T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1993-11-07T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1993-12-07T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1993-01-05T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1993-02-03T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1993-03-05T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
