term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1958-04-05T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1958-05-06T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1958-06-06T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1958-07-07T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1958-08-08T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1958-09-08T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1958-10-08T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1958-11-07T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1958-12-07T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1958-01-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1958-02-04T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1958-03-06T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
