term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,2032-04-03T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,2032-05-04T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,2032-06-04T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,2032-07-06T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,2032-08-06T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,2032-09-06T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,2032-10-07T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,2032-11-06T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,2032-12-06T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,2032-01-05T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,2032-02-03T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,2032-03-04T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
