term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1996-04-04T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1996-05-05T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1996-06-05T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1996-07-06T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1996-08-07T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1996-09-07T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1996-10-08T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1996-11-07T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1996-12-06T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1996-01-06T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1996-02-04T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1996-03-05T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
