term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1949-04-05T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1949-05-05T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1949-06-06T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1949-07-07T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1949-08-07T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1949-09-07T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1949-10-08T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1949-11-07T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1949-12-07T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1949-01-05T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1949-02-04T03:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1949-03-05T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
