term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,2050-04-04T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,2050-05-04T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,2050-06-05T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,2050-07-06T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,2050-08-06T21:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,2050-09-07T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,2050-10-07T17:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,2050-11-06T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,2050-12-06T13:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,2050-01-04T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,2050-02-03T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,2050-03-05T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
