term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1919-04-05T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1919-05-06T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1919-06-06T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1919-07-07T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1919-08-08T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1919-09-08T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1919-10-08T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1919-11-08T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1919-12-07T18:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1919-01-05T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1919-02-04T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1919-03-06T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
