term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1967-04-05T11:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1967-05-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1967-06-06T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1967-07-07T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1967-08-08T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1967-09-08T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1967-10-08T23:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1967-11-08T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1967-12-07T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1967-01-06T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1967-02-04T12:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1967-03-06T06:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
