term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1938-04-05T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1938-05-05T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1938-06-06T00:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1938-07-07T10:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1938-08-07T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1938-09-07T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1938-10-08T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1938-11-07T16:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1938-12-07T09:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1938-01-05T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1938-02-04T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1938-03-05T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
