term,lambda_deg,utc_time,delta_t_seconds,source,algo_version
清明,15,1954-04-05T07:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立夏,45,1954-05-06T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
芒種,75,1954-06-06T05:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小暑,90,1954-07-07T15:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立秋,120,1954-08-08T01:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
白露,150,1954-09-08T04:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
寒露,165,1954-10-08T19:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立冬,195,1954-11-07T22:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
大雪,225,1954-12-07T14:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
小寒,285,1954-01-05T20:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
立春,315,1954-02-04T08:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
驚蟄,345,1954-03-06T02:00:00Z,,SAJU_LITE_CANONICAL,v1.5.10
