local_datetime,timezone,longitude_deg,latitude_deg,year_pillar,month_pillar,day_pillar,hour_pillar,month_term,delta_t_seconds,dataset_version,notes
1995-05-18T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,己酉,,立夏,,SL-DB-v10.4,"{""num"": ""34836"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-19"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""120833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-19T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,庚戌,,立夏,,SL-DB-v10.4,"{""num"": ""34837"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-20"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""130833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-20T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,辛亥,,立夏,,SL-DB-v10.4,"{""num"": ""34838"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-21"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""140833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-21T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,壬子,,立夏,,SL-DB-v10.4,"{""num"": ""34839"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-22"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""150833"", ""div_hour"": ""21"", ""div_minute"": ""37""}"
1995-05-22T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,癸丑,,立夏,,SL-DB-v10.4,"{""num"": ""34840"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-23"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""160833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-23T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,甲寅,,立夏,,SL-DB-v10.4,"{""num"": ""34841"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-24"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""170833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-24T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,乙卯,,立夏,,SL-DB-v10.4,"{""num"": ""34842"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-25"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""180833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-25T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,丙辰,,立夏,,SL-DB-v10.4,"{""num"": ""34843"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-26"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""190833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-26T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,丁巳,,立夏,,SL-DB-v10.4,"{""num"": ""34844"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-27"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""200833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-27T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,戊午,,立夏,,SL-DB-v10.4,"{""num"": ""34845"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-28"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""210833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-28T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,己未,,立夏,,SL-DB-v10.4,"{""num"": ""34846"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-04-29"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""220833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-29T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,庚申,,立夏,,SL-DB-v10.4,"{""num"": ""34847"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-01"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""230833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-30T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,辛酉,,立夏,,SL-DB-v10.4,"{""num"": ""34848"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-02"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""240833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-05-31T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,壬戌,,立夏,,SL-DB-v10.4,"{""num"": ""34849"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-03"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""250833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-01T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,癸亥,,立夏,,SL-DB-v10.4,"{""num"": ""34850"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-04"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""260833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-02T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,甲子,,立夏,,SL-DB-v10.4,"{""num"": ""34851"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-05"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""270833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-03T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,乙丑,,立夏,,SL-DB-v10.4,"{""num"": ""34852"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-06"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""280833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-04T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,丙寅,,立夏,,SL-DB-v10.4,"{""num"": ""34853"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-07"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""290833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-05T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,辛巳,丁卯,,立夏,,SL-DB-v10.4,"{""num"": ""34854"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-08"", ""lunar_yun"": ""0"", ""month_code"": ""E"", ""month_24"": ""5"", ""day_time"": ""300833"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-06T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,戊辰,,芒種,,SL-DB-v10.4,"{""num"": ""34855"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-09"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""1253"", ""div_hour"": ""12"", ""div_minute"": ""50""}"
1995-06-07T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,己巳,,芒種,,SL-DB-v10.4,"{""num"": ""34856"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-10"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""11253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-08T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,庚午,,芒種,,SL-DB-v10.4,"{""num"": ""34857"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-11"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""21253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-09T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,辛未,,芒種,,SL-DB-v10.4,"{""num"": ""34858"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-12"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""31253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-10T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,壬申,,芒種,,SL-DB-v10.4,"{""num"": ""34859"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-13"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""41253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-11T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,癸酉,,芒種,,SL-DB-v10.4,"{""num"": ""34860"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-14"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""51253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-12T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,甲戌,,芒種,,SL-DB-v10.4,"{""num"": ""34861"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-15"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""61253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-13T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,乙亥,,芒種,,SL-DB-v10.4,"{""num"": ""34862"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-16"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""71253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-14T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,丙子,,芒種,,SL-DB-v10.4,"{""num"": ""34863"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-17"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""81253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-15T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,丁丑,,芒種,,SL-DB-v10.4,"{""num"": ""34864"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-18"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""91253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-16T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,戊寅,,芒種,,SL-DB-v10.4,"{""num"": ""34865"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-19"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""101253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-17T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,己卯,,芒種,,SL-DB-v10.4,"{""num"": ""34866"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-20"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""111253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-18T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,庚辰,,芒種,,SL-DB-v10.4,"{""num"": ""34867"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-21"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""121253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-19T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,辛巳,,芒種,,SL-DB-v10.4,"{""num"": ""34868"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-22"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""131253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-20T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,壬午,,芒種,,SL-DB-v10.4,"{""num"": ""34869"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-23"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""141253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-21T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,癸未,,芒種,,SL-DB-v10.4,"{""num"": ""34870"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-24"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""151253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-22T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,甲申,,芒種,,SL-DB-v10.4,"{""num"": ""34871"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-25"", ""lunar_yun"": ""0"", ""month_code"": ""0"", ""month_24"": ""6"", ""day_time"": ""161253"", ""div_hour"": ""5"", ""div_minute"": ""36""}"
1995-06-23T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,乙酉,,芒種,,SL-DB-v10.4,"{""num"": ""34872"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-26"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""171253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-24T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,丙戌,,芒種,,SL-DB-v10.4,"{""num"": ""34873"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-27"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""181253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-25T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,丁亥,,芒種,,SL-DB-v10.4,"{""num"": ""34874"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-28"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""191253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-26T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,戊子,,芒種,,SL-DB-v10.4,"{""num"": ""34875"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-29"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""201253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-27T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,己丑,,芒種,,SL-DB-v10.4,"{""num"": ""34876"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-05-30"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""211253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-28T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,庚寅,,芒種,,SL-DB-v10.4,"{""num"": ""34877"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-01"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""221253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-29T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,辛卯,,芒種,,SL-DB-v10.4,"{""num"": ""34878"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-02"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""231253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-06-30T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,壬辰,,芒種,,SL-DB-v10.4,"{""num"": ""34879"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-03"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""241253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-01T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,癸巳,,芒種,,SL-DB-v10.4,"{""num"": ""34880"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-04"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""251253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-02T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,甲午,,芒種,,SL-DB-v10.4,"{""num"": ""34881"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-05"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""261253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-03T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,乙未,,芒種,,SL-DB-v10.4,"{""num"": ""34882"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-06"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""271253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-04T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,丙申,,芒種,,SL-DB-v10.4,"{""num"": ""34883"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-07"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""281253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-05T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,丁酉,,芒種,,SL-DB-v10.4,"{""num"": ""34884"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-08"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""291253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-06T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,壬午,戊戌,,芒種,,SL-DB-v10.4,"{""num"": ""34885"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-09"", ""lunar_yun"": ""0"", ""month_code"": ""F"", ""month_24"": ""6"", ""day_time"": ""301253"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-07T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,己亥,,小暑,,SL-DB-v10.4,"{""num"": ""34886"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-10"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""2312"", ""div_hour"": ""23"", ""div_minute"": ""7""}"
1995-07-08T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,庚子,,小暑,,SL-DB-v10.4,"{""num"": ""34887"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-11"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""12312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-09T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,辛丑,,小暑,,SL-DB-v10.4,"{""num"": ""34888"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-12"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""22312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-10T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,壬寅,,小暑,,SL-DB-v10.4,"{""num"": ""34889"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-13"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""32312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-11T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,癸卯,,小暑,,SL-DB-v10.4,"{""num"": ""34890"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-14"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""42312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-12T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,甲辰,,小暑,,SL-DB-v10.4,"{""num"": ""34891"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-15"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""52312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-13T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,乙巳,,小暑,,SL-DB-v10.4,"{""num"": ""34892"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-16"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""62312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-14T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,丙午,,小暑,,SL-DB-v10.4,"{""num"": ""34893"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-17"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""72312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-15T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,丁未,,小暑,,SL-DB-v10.4,"{""num"": ""34894"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-18"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""82312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-16T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,戊申,,小暑,,SL-DB-v10.4,"{""num"": ""34895"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-19"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""92312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-17T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,己酉,,小暑,,SL-DB-v10.4,"{""num"": ""34896"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-20"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""102312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-18T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,庚戌,,小暑,,SL-DB-v10.4,"{""num"": ""34897"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-21"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""112312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-19T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,辛亥,,小暑,,SL-DB-v10.4,"{""num"": ""34898"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-22"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""122312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-20T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,壬子,,小暑,,SL-DB-v10.4,"{""num"": ""34899"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-23"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""132312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-21T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,癸丑,,小暑,,SL-DB-v10.4,"{""num"": ""34900"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-24"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""142312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-22T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,甲寅,,小暑,,SL-DB-v10.4,"{""num"": ""34901"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-25"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""152312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-23T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,乙卯,,小暑,,SL-DB-v10.4,"{""num"": ""34902"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-26"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""162312"", ""div_hour"": ""16"", ""div_minute"": ""29""}"
1995-07-24T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,丙辰,,小暑,,SL-DB-v10.4,"{""num"": ""34903"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-27"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""172312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-25T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,丁巳,,小暑,,SL-DB-v10.4,"{""num"": ""34904"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-28"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""182312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-26T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,戊午,,小暑,,SL-DB-v10.4,"{""num"": ""34905"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-29"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""192312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-27T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,己未,,小暑,,SL-DB-v10.4,"{""num"": ""34906"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-06-30"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""202312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-28T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,庚申,,小暑,,SL-DB-v10.4,"{""num"": ""34907"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-07-01"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""212312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-29T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,辛酉,,小暑,,SL-DB-v10.4,"{""num"": ""34908"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-07-02"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""222312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1995-07-30T12:00:00,Asia/Seoul,126.9784,37.5665,乙亥,癸未,壬戌,,小暑,,SL-DB-v10.4,"{""num"": ""34909"", ""solar_yun"": ""0"", ""lunar_date"": ""1995-07-03"", ""lunar_yun"": ""0"", ""month_code"": ""G"", ""month_24"": ""7"", ""day_time"": ""232312"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
