local_datetime,timezone,longitude_deg,latitude_deg,year_pillar,month_pillar,day_pillar,hour_pillar,month_term,delta_t_seconds,dataset_version,notes
1930-01-23T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,癸酉,,小寒,,SL-DB-v10.4,"{""num"": ""10980"", ""solar_yun"": ""0"", ""lunar_date"": ""1929-12-24"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""171003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-01-24T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,甲戌,,小寒,,SL-DB-v10.4,"{""num"": ""10981"", ""solar_yun"": ""0"", ""lunar_date"": ""1929-12-25"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""181003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-01-25T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,乙亥,,小寒,,SL-DB-v10.4,"{""num"": ""10982"", ""solar_yun"": ""0"", ""lunar_date"": ""1929-12-26"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""191003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-01-26T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,丙子,,小寒,,SL-DB-v10.4,"{""num"": ""10983"", ""solar_yun"": ""0"", ""lunar_date"": ""1929-12-27"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""201003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-01-27T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,丁丑,,小寒,,SL-DB-v10.4,"{""num"": ""10984"", ""solar_yun"": ""0"", ""lunar_date"": ""1929-12-28"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""211003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-01-28T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,戊寅,,小寒,,SL-DB-v10.4,"{""num"": ""10985"", ""solar_yun"": ""0"", ""lunar_date"": ""1929-12-29"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""221003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-01-29T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,己卯,,小寒,,SL-DB-v10.4,"{""num"": ""10986"", ""solar_yun"": ""0"", ""lunar_date"": ""1929-12-30"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""231003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-01-30T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,庚辰,,小寒,,SL-DB-v10.4,"{""num"": ""10987"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-01"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""241003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-01-31T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,辛巳,,小寒,,SL-DB-v10.4,"{""num"": ""10988"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-02"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""251003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-01T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,壬午,,小寒,,SL-DB-v10.4,"{""num"": ""10989"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-03"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""261003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-02T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,癸未,,小寒,,SL-DB-v10.4,"{""num"": ""10990"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-04"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""271003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-03T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丁丑,甲申,,小寒,,SL-DB-v10.4,"{""num"": ""10991"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-05"", ""lunar_yun"": ""0"", ""month_code"": ""A"", ""month_24"": ""1"", ""day_time"": ""281003"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-04T12:00:00,Asia/Seoul,126.9784,37.5665,己巳,丙寅,乙酉,,立春,,SL-DB-v10.4,"{""num"": ""10992"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-06"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""2152"", ""div_hour"": ""22"", ""div_minute"": ""14""}"
1930-02-05T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,丙戌,,立春,,SL-DB-v10.4,"{""num"": ""10993"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-07"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""12152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-06T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,丁亥,,立春,,SL-DB-v10.4,"{""num"": ""10994"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-08"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""22152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-07T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,戊子,,立春,,SL-DB-v10.4,"{""num"": ""10995"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-09"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""32152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-08T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,己丑,,立春,,SL-DB-v10.4,"{""num"": ""10996"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-10"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""42152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-09T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,庚寅,,立春,,SL-DB-v10.4,"{""num"": ""10997"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-11"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""52152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-10T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,辛卯,,立春,,SL-DB-v10.4,"{""num"": ""10998"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-12"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""62152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-11T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,壬辰,,立春,,SL-DB-v10.4,"{""num"": ""10999"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-13"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""72152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-12T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,癸巳,,立春,,SL-DB-v10.4,"{""num"": ""11000"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-14"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""82152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-13T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,甲午,,立春,,SL-DB-v10.4,"{""num"": ""11001"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-15"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""92152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-14T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,乙未,,立春,,SL-DB-v10.4,"{""num"": ""11002"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-16"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""102152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-15T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,丙申,,立春,,SL-DB-v10.4,"{""num"": ""11003"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-17"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""112152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-16T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,丁酉,,立春,,SL-DB-v10.4,"{""num"": ""11004"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-18"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""122152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-17T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,戊戌,,立春,,SL-DB-v10.4,"{""num"": ""11005"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-19"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""132152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-18T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,己亥,,立春,,SL-DB-v10.4,"{""num"": ""11006"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-20"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""142152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-19T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,庚子,,立春,,SL-DB-v10.4,"{""num"": ""11007"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-21"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""152152"", ""div_hour"": ""18"", ""div_minute"": ""9""}"
1930-02-20T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,辛丑,,立春,,SL-DB-v10.4,"{""num"": ""11008"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-22"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""162152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-21T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,壬寅,,立春,,SL-DB-v10.4,"{""num"": ""11009"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-23"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""172152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-22T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,癸卯,,立春,,SL-DB-v10.4,"{""num"": ""11010"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-24"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""182152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-23T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,甲辰,,立春,,SL-DB-v10.4,"{""num"": ""11011"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-25"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""192152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-24T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,乙巳,,立春,,SL-DB-v10.4,"{""num"": ""11012"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-26"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""202152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-25T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,丙午,,立春,,SL-DB-v10.4,"{""num"": ""11013"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-27"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""212152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-26T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,丁未,,立春,,SL-DB-v10.4,"{""num"": ""11014"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-28"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""222152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-27T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,戊申,,立春,,SL-DB-v10.4,"{""num"": ""11015"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-01-29"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""232152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-02-28T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,己酉,,立春,,SL-DB-v10.4,"{""num"": ""11016"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-01"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""242152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-01T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,庚戌,,立春,,SL-DB-v10.4,"{""num"": ""11017"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-02"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""252152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-02T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,辛亥,,立春,,SL-DB-v10.4,"{""num"": ""11018"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-03"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""262152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-03T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,壬子,,立春,,SL-DB-v10.4,"{""num"": ""11019"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-04"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""272152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-04T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,癸丑,,立春,,SL-DB-v10.4,"{""num"": ""11020"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-05"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""282152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-05T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,戊寅,甲寅,,立春,,SL-DB-v10.4,"{""num"": ""11021"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-06"", ""lunar_yun"": ""0"", ""month_code"": ""B"", ""month_24"": ""2"", ""day_time"": ""292152"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-06T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,乙卯,,驚蟄,,SL-DB-v10.4,"{""num"": ""11022"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-07"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""1617"", ""div_hour"": ""16"", ""div_minute"": ""17""}"
1930-03-07T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,丙辰,,驚蟄,,SL-DB-v10.4,"{""num"": ""11023"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-08"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""11617"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-08T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,丁巳,,驚蟄,,SL-DB-v10.4,"{""num"": ""11024"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-09"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""21617"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-09T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,戊午,,驚蟄,,SL-DB-v10.4,"{""num"": ""11025"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-10"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""31617"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-10T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,己未,,驚蟄,,SL-DB-v10.4,"{""num"": ""11026"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-11"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""41617"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-11T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,庚申,,驚蟄,,SL-DB-v10.4,"{""num"": ""11027"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-12"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""51617"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-12T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,辛酉,,驚蟄,,SL-DB-v10.4,"{""num"": ""11028"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-13"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""61617"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-13T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,壬戌,,驚蟄,,SL-DB-v10.4,"{""num"": ""11029"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-14"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""71617"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-14T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,癸亥,,驚蟄,,SL-DB-v10.4,"{""num"": ""11030"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-15"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""81617"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
1930-03-15T12:00:00,Asia/Seoul,126.9784,37.5665,庚午,己卯,甲子,,驚蟄,,SL-DB-v10.4,"{""num"": ""11031"", ""solar_yun"": ""0"", ""lunar_date"": ""1930-02-16"", ""lunar_yun"": ""0"", ""month_code"": ""C"", ""month_24"": ""3"", ""day_time"": ""91617"", ""div_hour"": ""0"", ""div_minute"": ""0""}"
